year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed,variance_real_wealth
2000,9,01/09/2000,Sep-00,Bottom 50%,adult,0.59916365,4.17E+11,0.006577073,0.629468178,4107.300641,0.629468178,1.629468178,0.629468178,40504.67446
2000,10,01/10/2000,Oct-00,Top 1%,adult,0.60004616,2.03E+13,0.321702319,2.504665095,9979332.133,2.504665095,3.504665095,2.504665095,2.39E+11
2000,10,01/10/2000,Oct-00,Top 10%-1%,adult,0.60004616,2.29E+13,0.362827669,1.083251189,1250561.847,1.083251189,2.083251189,1.083251189,3754935747
2000,10,01/10/2000,Oct-00,Middle 40%,adult,0.60004616,1.95E+13,0.309119693,1.25328373,239725.3536,1.25328373,2.25328373,1.25328373,137981256.6
2000,10,01/10/2000,Oct-00,Bottom 50%,adult,0.60004616,4.00E+11,0.006350316,0.563010859,3939.785748,0.563010859,1.563010859,0.563010859,37268.11009
2000,11,01/11/2000,Nov-00,Top 1%,adult,0.60082507,2.00E+13,0.320481217,2.458737373,9848555.587,2.458737373,3.458737373,2.458737373,2.33E+11
2000,11,01/11/2000,Nov-00,Top 10%-1%,adult,0.60082507,2.27E+13,0.363086992,1.065259385,1239761.487,1.065259385,2.065259385,1.065259385,3690357516
2000,11,01/11/2000,Nov-00,Middle 40%,adult,0.60082507,1.94E+13,0.310275392,1.240573598,238373.1311,1.240573598,2.240573598,1.240573598,136429020.8
2000,11,01/11/2000,Nov-00,Bottom 50%,adult,0.60082507,3.85E+11,0.006156412,0.501125677,3783.795559,0.501125677,1.501125677,0.501125677,34375.37831
2000,12,01/12/2000,Dec-00,Top 1%,adult,0.60156059,1.96E+13,0.317585288,2.376870564,9615444.56,2.376870564,3.376870564,2.376870564,2.22E+11
2000,12,01/12/2000,Dec-00,Top 10%-1%,adult,0.60156059,2.24E+13,0.36367756,1.038071667,1223440.881,1.038071667,2.038071667,1.038071667,3593835021
2000,12,01/12/2000,Dec-00,Middle 40%,adult,0.60156059,1.93E+13,0.31261532,1.224135141,236624.2546,1.224135141,2.224135141,1.224135141,134434481.9
2000,12,01/12/2000,Dec-00,Bottom 50%,adult,0.60156059,3.77E+11,0.006121831,0.470651413,3706.980949,0.470651413,1.470651413,0.470651413,32993.84032
2001,1,01/01/2001,Jan-01,Top 1%,adult,0.60415739,1.90E+13,0.314314239,2.279340744,9337734.012,2.279340744,3.279340744,2.279340744,2.09E+11
2001,1,01/01/2001,Jan-01,Top 10%-1%,adult,0.60415739,2.20E+13,0.364078797,1.002012495,1201794.799,1.002012495,2.002012495,1.002012495,3467790086
2001,1,01/01/2001,Jan-01,Middle 40%,adult,0.60415739,1.91E+13,0.315249581,1.20076607,234138.0348,1.20076607,2.20076607,1.20076607,131624307
2001,1,01/01/2001,Jan-01,Bottom 50%,adult,0.60415739,3.85E+11,0.006357393,0.498565976,3777.343478,0.498565976,1.498565976,0.498565976,34258.24533
2001,2,01/02/2001,Feb-01,Top 1%,adult,0.60497826,1.88E+13,0.312219142,2.236054205,9214478.083,2.236054205,3.236054205,2.236054205,2.04E+11
2001,2,01/02/2001,Feb-01,Top 10%-1%,adult,0.60497826,2.19E+13,0.363792463,0.987279108,1192950.445,0.987279108,1.987279108,0.987279108,3416936964
2001,2,01/02/2001,Feb-01,Middle 40%,adult,0.60497826,1.91E+13,0.317107255,1.199172594,233968.5059,1.199172594,2.199172594,1.199172594,131433769.5
2001,2,01/02/2001,Feb-01,Bottom 50%,adult,0.60497826,4.14E+11,0.006881137,0.611353427,4061.639898,0.611353427,1.611353427,0.611353427,39609.10171
2001,3,01/03/2001,Mar-01,Top 1%,adult,0.60511571,1.88E+13,0.311145228,2.229581794,9196048.267,2.229581794,3.229581794,2.229581794,2.03E+11
2001,3,01/03/2001,Mar-01,Top 10%-1%,adult,0.60511571,2.19E+13,0.363281301,0.98735337,1192995.024,0.98735337,1.98735337,0.98735337,3417192343
2001,3,01/03/2001,Mar-01,Middle 40%,adult,0.60511571,1.92E+13,0.318143367,1.209545207,235072.0413,1.209545207,2.209545207,1.209545207,132676533.9
2001,3,01/03/2001,Mar-01,Bottom 50%,adult,0.60511571,4.49E+11,0.007430118,0.742421489,4392.015134,0.742421489,1.742421489,0.742421489,46314.80245
2001,4,01/04/2001,Apr-01,Top 1%,adult,0.60646027,1.91E+13,0.312843718,2.284986817,9353810.881,2.284986817,3.284986817,2.284986817,2.10E+11
2001,4,01/04/2001,Apr-01,Top 10%-1%,adult,0.60646027,2.22E+13,0.36222684,1.004636929,1203370.23,1.004636929,2.004636929,1.004636929,3476887883
2001,4,01/04/2001,Apr-01,Middle 40%,adult,0.60646027,1.94E+13,0.317113531,1.228013617,237036.8831,1.228013617,2.228013617,1.228013617,134903747.9
2001,4,01/04/2001,Apr-01,Bottom 50%,adult,0.60646027,4.78E+11,0.007815906,0.854213956,4673.803561,0.854213956,1.854213956,0.854213956,52448.49979
2001,5,01/05/2001,May-01,Top 1%,adult,0.60851794,1.95E+13,0.31473045,2.3383589,9505784.814,2.3383589,3.3383589,2.3383589,2.17E+11
2001,5,01/05/2001,May-01,Top 10%-1%,adult,0.60851794,2.24E+13,0.361525237,1.021072019,1213236.105,1.021072019,2.021072019,1.021072019,3534132374
2001,5,01/05/2001,May-01,Middle 40%,adult,0.60851794,1.95E+13,0.315861977,1.241756751,238499.006,1.241756751,2.241756751,1.241756751,136573143.8
2001,5,01/05/2001,May-01,Bottom 50%,adult,0.60851794,4.87E+11,0.007882339,0.888964163,4761.39628,0.888964163,1.888964163,0.888964163,54432.81778
2001,6,01/06/2001,Jun-01,Top 1%,adult,0.61024511,1.95E+13,0.315641711,2.349450717,9537368.126,2.349450717,3.349450717,2.349450717,2.18E+11
2001,6,01/06/2001,Jun-01,Top 10%-1%,adult,0.61024511,2.24E+13,0.36149219,1.021748033,1213641.912,1.021748033,2.021748033,1.021748033,3536496983
2001,6,01/06/2001,Jun-01,Middle 40%,adult,0.61024511,1.95E+13,0.315353676,1.239102504,238216.6224,1.239102504,2.239102504,1.239102504,136249929.2
2001,6,01/06/2001,Jun-01,Bottom 50%,adult,0.61024511,4.65E+11,0.007512427,0.801083389,4539.880593,0.801083389,1.801083389,0.801083389,49485.84843
2001,7,01/07/2001,Jul-01,Top 1%,adult,0.61086136,1.92E+13,0.314090059,2.279302438,9337624.937,2.279302438,3.279302438,2.279302438,2.09E+11
2001,7,01/07/2001,Jul-01,Top 10%-1%,adult,0.61086136,2.21E+13,0.362498536,0.994722315,1197418.553,0.994722315,1.994722315,0.994722315,3442580667
2001,7,01/07/2001,Jul-01,Middle 40%,adult,0.61086136,1.93E+13,0.316712546,1.212531306,235389.7304,1.212531306,2.212531306,1.212531306,133035388.7
2001,7,01/07/2001,Jul-01,Bottom 50%,adult,0.61086136,4.09E+11,0.006698862,0.580165803,3983.027164,0.580165803,1.580165803,0.580165803,38090.67743
2001,8,01/08/2001,Aug-01,Top 1%,adult,0.61150032,1.87E+13,0.312137193,2.193519412,9093362.708,2.193519412,3.193519412,2.193519412,1.99E+11
2001,8,01/08/2001,Aug-01,Top 10%-1%,adult,0.61150032,2.18E+13,0.363740818,0.961394651,1177412.177,0.961394651,1.961394651,0.961394651,3328504944
2001,8,01/08/2001,Aug-01,Middle 40%,adult,0.61150032,1.90E+13,0.318391883,1.179630631,231889.4495,1.179630631,2.179630631,1.179630631,129108293
2001,8,01/08/2001,Aug-01,Bottom 50%,adult,0.61150032,3.43E+11,0.005730106,0.324527779,3338.656055,0.324527779,1.324527779,0.324527779,26763.04483
2001,9,01/09/2001,Sep-01,Top 1%,adult,0.61003131,1.84E+13,0.310230702,2.150765403,8971623.13,2.150765403,3.150765403,2.150765403,1.93E+11
2001,9,01/09/2001,Sep-01,Top 10%-1%,adult,0.61003131,2.17E+13,0.364424765,0.950689213,1170985.774,0.950689213,1.950689213,0.950689213,3292269648
2001,9,01/09/2001,Sep-01,Middle 40%,adult,0.61003131,1.90E+13,0.319932167,1.174132835,231304.5426,1.174132835,2.174132835,1.174132835,128457801.3
2001,9,01/09/2001,Sep-01,Bottom 50%,adult,0.61003131,3.22E+11,0.00541236,0.241916307,3130.422376,0.241916307,1.241916307,0.241916307,23528.70575
2001,10,01/10/2001,Oct-01,Top 1%,adult,0.6126796,1.86E+13,0.310926364,2.168167856,9021175.614,2.168167856,3.168167856,2.168167856,1.95E+11
2001,10,01/10/2001,Oct-01,Top 10%-1%,adult,0.6126796,2.17E+13,0.364169568,0.95570431,1173996.304,0.95570431,1.95570431,0.95570431,3309219837
2001,10,01/10/2001,Oct-01,Middle 40%,adult,0.6126796,1.91E+13,0.319501049,1.178310567,231749.0088,1.178310567,2.178310567,1.178310567,128951954.9
2001,10,01/10/2001,Oct-01,Bottom 50%,adult,0.6126796,3.22E+11,0.005403023,0.243832084,3135.251358,0.243832084,1.243832084,0.243832084,23601.35239
2001,11,01/11/2001,Nov-01,Top 1%,adult,0.6127699,1.91E+13,0.313577173,2.252844545,9262287.612,2.252844545,3.252844545,2.252844545,2.06E+11
2001,11,01/11/2001,Nov-01,Top 10%-1%,adult,0.6127699,2.21E+13,0.362821891,0.983632693,1190761.527,0.983632693,1.983632693,0.983632693,3404409144
2001,11,01/11/2001,Nov-01,Middle 40%,adult,0.6127699,1.93E+13,0.3177498,1.205469359,234638.4145,1.205469359,2.205469359,1.205469359,132187500.6
2001,11,01/11/2001,Nov-01,Bottom 50%,adult,0.6127699,3.56E+11,0.005851125,0.371300399,3456.552932,0.371300399,1.371300399,0.371300399,28686.56736
2001,12,01/12/2001,Dec-01,Top 1%,adult,0.61264712,1.96E+13,0.315933098,2.335820985,9498558.249,2.335820985,3.335820985,2.335820985,2.17E+11
2001,12,01/12/2001,Dec-01,Top 10%-1%,adult,0.61264712,2.24E+13,0.361532081,1.011885959,1207721.774,1.011885959,2.011885959,1.011885959,3502079114
2001,12,01/12/2001,Dec-01,Middle 40%,adult,0.61264712,1.96E+13,0.316180686,1.233777048,237650.0507,1.233777048,2.233777048,1.233777048,135602589.4
2001,12,01/12/2001,Dec-01,Bottom 50%,adult,0.61264712,3.94E+11,0.006354127,0.515785921,3820.748739,0.515785921,1.515785921,0.515785921,35050.08834
2002,1,01/01/2002,Jan-02,Top 1%,adult,0.61371076,1.98E+13,0.31644916,2.369391918,9594149.546,2.369391918,3.369391918,2.369391918,2.21E+11
2002,1,01/01/2002,Jan-02,Top 10%-1%,adult,0.61371076,2.26E+13,0.361371138,1.027915961,1217344.478,1.027915961,2.027915961,1.027915961,3558108113
2002,1,01/01/2002,Jan-02,Middle 40%,adult,0.61371076,1.97E+13,0.315393125,1.246966922,239053.3125,1.246966922,2.246966922,1.246966922,137208713.5
2002,1,01/01/2002,Jan-02,Bottom 50%,adult,0.61371076,4.24E+11,0.006786565,0.632570405,4115.120235,0.632570405,1.632570405,0.632570405,40659.04913
2002,2,01/02/2002,Feb-02,Top 1%,adult,0.61465579,1.98E+13,0.316211724,2.373634906,9606231.21,2.373634906,3.373634906,2.373634906,2.22E+11
2002,2,01/02/2002,Feb-02,Top 10%-1%,adult,0.61465579,2.27E+13,0.361584071,1.033191621,1220511.421,1.033191621,2.033191621,1.033191621,3576645159
2002,2,01/02/2002,Feb-02,Middle 40%,adult,0.61465579,1.98E+13,0.315174888,1.249927872,239368.326,1.249927872,2.249927872,1.249927872,137570566.4
2002,2,01/02/2002,Feb-02,Bottom 50%,adult,0.61465579,4.41E+11,0.007029305,0.694364417,4270.880618,0.694364417,1.694364417,0.694364417,43795.25143
2002,3,01/03/2002,Mar-02,Top 1%,adult,0.61566252,1.97E+13,0.315555426,2.353659899,9549353.528,2.353659899,3.353659899,2.353659899,2.19E+11
2002,3,01/03/2002,Mar-02,Top 10%-1%,adult,0.61566252,2.26E+13,0.362084436,1.028159612,1217490.74,1.028159612,2.028159612,1.028159612,3558963167
2002,3,01/03/2002,Mar-02,Middle 40%,adult,0.61566252,1.97E+13,0.315298147,1.242134489,238539.1932,1.242134489,2.242134489,1.242134489,136619173
2002,3,01/03/2002,Mar-02,Bottom 50%,adult,0.61566252,4.42E+11,0.007061994,0.695684437,4274.20791,0.695684437,1.695684437,0.695684437,43863.51667
2002,4,01/04/2002,Apr-02,Top 1%,adult,0.61696762,1.96E+13,0.315215978,2.3210972,9456633.118,2.3210972,3.3210972,2.3210972,2.15E+11
2002,4,01/04/2002,Apr-02,Top 10%-1%,adult,0.61696762,2.25E+13,0.362711968,1.014114503,1209059.554,1.014114503,2.014114503,1.014114503,3509841838
2002,4,01/04/2002,Apr-02,Middle 40%,adult,0.61696762,1.96E+13,0.315253851,1.222443041,236444.2332,1.222443041,2.222443041,1.222443041,134230006.9
2002,4,01/04/2002,Apr-02,Bottom 50%,adult,0.61696762,4.23E+11,0.006818215,0.62299947,4090.995365,0.62299947,1.62299947,0.62299947,40183.71963
2002,5,01/05/2002,May-02,Top 1%,adult,0.61653572,1.93E+13,0.3140204,2.280507144,9341055.27,2.280507144,3.280507144,2.280507144,2.10E+11
2002,5,01/05/2002,May-02,Top 10%-1%,adult,0.61653572,2.24E+13,0.363570667,1.001800855,1201667.753,1.001800855,2.001800855,1.001800855,3467056939
2002,5,01/05/2002,May-02,Middle 40%,adult,0.61653572,1.95E+13,0.315780608,1.20732081,234835.3892,1.20732081,2.20732081,1.20732081,132409531.7
2002,5,01/05/2002,May-02,Bottom 50%,adult,0.61653572,4.08E+11,0.006628317,0.564446518,3943.404525,0.564446518,1.564446518,0.564446518,37336.60464
2002,6,01/06/2002,Jun-02,Top 1%,adult,0.6169166,1.90E+13,0.312446744,2.220541622,9170306.897,2.220541622,3.220541622,2.220541622,2.02E+11
2002,6,01/06/2002,Jun-02,Top 10%-1%,adult,0.6169166,2.22E+13,0.364684483,0.981157972,1189275.968,0.981157972,1.981157972,0.981157972,3395919962
2002,6,01/06/2002,Jun-02,Middle 40%,adult,0.6169166,1.93E+13,0.316573585,1.183355541,232285.7402,1.183355541,2.183355541,1.183355541,129549952.9
2002,6,01/06/2002,Jun-02,Bottom 50%,adult,0.6169166,3.83E+11,0.0062952,0.466009518,3695.28041,0.466009518,1.466009518,0.466009518,32785.88863
2002,7,01/07/2002,Jul-02,Top 1%,adult,0.61832637,1.85E+13,0.309979723,2.134709734,8925905.535,2.134709734,3.134709734,2.134709734,1.91E+11
2002,7,01/07/2002,Jul-02,Top 10%-1%,adult,0.61832637,2.19E+13,0.366152819,0.951530465,1171490.772,0.951530465,1.951530465,0.951530465,3295109901
2002,7,01/07/2002,Jul-02,Middle 40%,adult,0.61832637,1.90E+13,0.317983455,1.151619372,228909.3503,1.151619372,2.151619372,1.151619372,125811177.1
2002,7,01/07/2002,Jul-02,Bottom 50%,adult,0.61832637,3.51E+11,0.00588401,0.344348151,3388.616052,0.344348151,1.344348151,0.344348151,27570.00771
2002,8,01/08/2002,Aug-02,Top 1%,adult,0.61975485,1.80E+13,0.306781284,2.042285785,8662733.66,2.042285785,3.042285785,2.042285785,1.80E+11
2002,8,01/08/2002,Aug-02,Top 10%-1%,adult,0.61975485,2.16E+13,0.367918376,0.922965687,1154343.526,0.922965687,1.922965687,0.922965687,3199354051
2002,8,01/08/2002,Aug-02,Middle 40%,adult,0.61975485,1.87E+13,0.319814583,1.122102154,225769.0331,1.122102154,2.122102154,1.122102154,122382946.8
2002,8,01/08/2002,Aug-02,Bottom 50%,adult,0.61975485,3.22E+11,0.005485744,0.229082379,3098.072681,0.229082379,1.229082379,0.229082379,23044.92846
2002,9,01/09/2002,Sep-02,Top 1%,adult,0.62124926,1.77E+13,0.305382984,1.997817836,8536113.737,1.997817836,2.997817836,1.997817836,1.75E+11
2002,9,01/09/2002,Sep-02,Top 10%-1%,adult,0.62124926,2.14E+13,0.369121514,0.909759465,1146415.918,0.909759465,1.909759465,0.909759465,3155560968
2002,9,01/09/2002,Sep-02,Middle 40%,adult,0.62124926,1.86E+13,0.320344515,1.104139711,223858.0209,1.104139711,2.104139711,1.104139711,120319904.8
2002,9,01/09/2002,Sep-02,Bottom 50%,adult,0.62124926,2.99E+11,0.005151,0.142421217,2879.631196,0.142421217,1.142421217,0.142421217,19909.75425
2002,10,01/10/2002,Oct-02,Top 1%,adult,0.62291783,1.78E+13,0.30624312,2.011486762,8575035.215,2.011486762,3.011486762,2.011486762,1.77E+11
2002,10,01/10/2002,Oct-02,Top 10%-1%,adult,0.62291783,2.15E+13,0.369675547,0.91595035,1150132.266,0.91595035,1.91595035,0.91595035,3176052953
2002,10,01/10/2002,Oct-02,Middle 40%,adult,0.62291783,1.86E+13,0.319209476,1.100328712,223452.5712,1.100328712,2.100328712,1.100328712,119884454.9
2002,10,01/10/2002,Oct-02,Bottom 50%,adult,0.62291783,2.84E+11,0.004871869,0.082391855,2728.31886,0.082391855,1.082391855,0.082391855,17872.38084
2002,11,01/11/2002,Nov-02,Top 1%,adult,0.62352771,1.81E+13,0.308026679,2.056059935,8701954.761,2.056059935,3.056059935,2.056059935,1.82E+11
2002,11,01/11/2002,Nov-02,Top 10%-1%,adult,0.62352771,2.17E+13,0.369714213,0.933252534,1160518.652,0.933252534,1.933252534,0.933252534,3233675302
2002,11,01/11/2002,Nov-02,Middle 40%,adult,0.62352771,1.87E+13,0.317449726,1.107392191,224204.05,1.107392191,2.107392191,1.107392191,120692161.9
2002,11,01/11/2002,Nov-02,Bottom 50%,adult,0.62352771,2.83E+11,0.004809391,0.07804771,2717.36884,0.07804771,1.07804771,0.07804771,17729.20828
2002,12,01/12/2002,Dec-02,Top 1%,adult,0.62355906,1.83E+13,0.308755112,2.085042803,8784481.81,2.085042803,3.085042803,2.085042803,1.85E+11
2002,12,01/12/2002,Dec-02,Top 10%-1%,adult,0.62355906,2.19E+13,0.369889017,0.947903243,1169313.375,0.947903243,1.947903243,0.947903243,3282872338
2002,12,01/12/2002,Dec-02,Middle 40%,adult,0.62355906,1.88E+13,0.316440038,1.115608678,225078.1965,1.115608678,2.115608678,1.115608678,121635127.1
2002,12,01/12/2002,Dec-02,Bottom 50%,adult,0.62355906,2.91E+11,0.004915834,0.109733133,2797.236345,0.109733133,1.109733133,0.109733133,18786.69933
2003,1,01/01/2003,Jan-03,Top 1%,adult,0.6242941,1.82E+13,0.307288498,2.064917461,8727176.056,2.064917461,3.064917461,2.064917461,1.83E+11
2003,1,01/01/2003,Jan-03,Top 10%-1%,adult,0.6242941,2.19E+13,0.370356226,0.946888301,1168704.112,0.946888301,1.946888301,0.946888301,3279452192
2003,1,01/01/2003,Jan-03,Middle 40%,adult,0.6242941,1.88E+13,0.317400893,1.118251383,225359.3522,1.118251383,2.118251383,1.118251383,121939197.2
2003,1,01/01/2003,Jan-03,Bottom 50%,adult,0.6242941,2.93E+11,0.004954372,0.116440122,2814.14224,0.116440122,1.116440122,0.116440122,19014.4711
2003,2,01/02/2003,Feb-03,Top 1%,adult,0.62653929,1.80E+13,0.305114801,2.02483229,8613035.84,2.02483229,3.02483229,2.02483229,1.78E+11
2003,2,01/02/2003,Feb-03,Top 10%-1%,adult,0.62653929,2.19E+13,0.37108971,0.938946583,1163936.751,0.938946583,1.938946583,0.938946583,3252751774
2003,2,01/02/2003,Feb-03,Middle 40%,adult,0.62653929,1.88E+13,0.318834786,1.114952409,225008.3766,1.114952409,2.114952409,1.114952409,121559675.7
2003,2,01/02/2003,Feb-03,Bottom 50%,adult,0.62653929,2.92E+11,0.004960712,0.111108242,2800.702497,0.111108242,1.111108242,0.111108242,18833.28668
2003,3,01/03/2003,Mar-03,Top 1%,adult,0.62849402,1.79E+13,0.303719311,2.008841851,8567503.983,2.008841851,3.008841851,2.008841851,1.76E+11
2003,3,01/03/2003,Mar-03,Top 10%-1%,adult,0.62849402,2.19E+13,0.371748947,0.941000332,1165169.603,0.941000332,1.941000332,0.941000332,3259646112
2003,3,01/03/2003,Mar-03,Middle 40%,adult,0.62849402,1.88E+13,0.319718957,1.119298929,225470.7999,1.119298929,2.119298929,1.119298929,122059833
2003,3,01/03/2003,Mar-03,Bottom 50%,adult,0.62849402,2.84E+11,0.004812793,0.077205277,2715.245369,0.077205277,1.077205277,0.077205277,17701.51035
2003,4,01/04/2003,Apr-03,Top 1%,adult,0.62852538,1.82E+13,0.304865458,2.062024896,8718939.643,2.062024896,3.062024896,2.062024896,1.83E+11
2003,4,01/04/2003,Apr-03,Top 10%-1%,adult,0.62852538,2.22E+13,0.371758334,0.967932133,1181336.585,0.967932133,1.967932133,0.967932133,3350730259
2003,4,01/04/2003,Apr-03,Middle 40%,adult,0.62852538,1.91E+13,0.318808401,1.142531076,227942.4526,1.142531076,2.142531076,1.142531076,124750585.8
2003,4,01/04/2003,Apr-03,Bottom 50%,adult,0.62852538,2.73E+11,0.004567819,0.036534474,2612.728967,0.036534474,1.036534474,0.036534474,16390.07273
2003,5,01/05/2003,May-03,Top 1%,adult,0.62832832,1.87E+13,0.307243386,2.143716887,8951552.887,2.143716887,3.143716887,2.143716887,1.92E+11
2003,5,01/05/2003,May-03,Top 10%-1%,adult,0.62832832,2.26E+13,0.371358758,1.00264266,1202173.083,1.00264266,2.00264266,1.00264266,3469973512
2003,5,01/05/2003,May-03,Middle 40%,adult,0.62832832,1.93E+13,0.317123577,1.17113232,230985.3198,1.17113232,2.17113232,1.17113232,128103477.4
2003,5,01/05/2003,May-03,Bottom 50%,adult,0.62832832,2.61E+11,0.00427427,-0.011908414,2490.621947,-0.011908414,0.988091586,-0.011908414,14893.87764
2003,6,01/06/2003,Jun-03,Top 1%,adult,0.6289562,1.92E+13,0.309191934,2.212456239,9147284.233,2.212456239,3.212456239,2.212456239,2.01E+11
2003,6,01/06/2003,Jun-03,Top 10%-1%,adult,0.6289562,2.30E+13,0.371198414,1.032656926,1220190.447,1.032656926,2.032656926,1.032656926,3574764211
2003,6,01/06/2003,Jun-03,Middle 40%,adult,0.6289562,1.96E+13,0.315702847,1.194746866,233497.6556,1.194746866,2.194746866,1.194746866,130905293.6
2003,6,01/06/2003,Jun-03,Bottom 50%,adult,0.6289562,2.42E+11,0.003906812,-0.082922805,2311.620321,-0.082922805,0.917077195,-0.082922805,12829.95601
2003,7,01/07/2003,Jul-03,Top 1%,adult,0.63018417,1.93E+13,0.309882957,2.239696511,9224849.34,2.239696511,3.239696511,2.239696511,2.04E+11
2003,7,01/07/2003,Jul-03,Top 10%-1%,adult,0.63018417,2.32E+13,0.37113866,1.044992599,1227595.47,1.044992599,2.044992599,1.044992599,3618284523
2003,7,01/07/2003,Jul-03,Middle 40%,adult,0.63018417,1.97E+13,0.315269007,1.205386905,234629.6422,1.205386905,2.205386905,1.205386905,132177616.7
2003,7,01/07/2003,Jul-03,Bottom 50%,adult,0.63018417,2.32E+11,0.003709382,-0.123841686,2208.478604,-0.123841686,0.876158314,-0.123841686,11710.58397
2003,8,01/08/2003,Aug-03,Top 1%,adult,0.6320914,1.94E+13,0.309905437,2.244360538,9238129.89,2.244360538,3.244360538,2.244360538,2.05E+11
2003,8,01/08/2003,Aug-03,Top 10%-1%,adult,0.6320914,2.32E+13,0.371164728,1.047931944,1229359.94,1.047931944,2.047931944,1.047931944,3628693392
2003,8,01/08/2003,Aug-03,Middle 40%,adult,0.6320914,1.97E+13,0.315296394,1.208593519,234970.7918,1.208593519,2.208593519,1.208593519,132562266.5
2003,8,01/08/2003,Aug-03,Bottom 50%,adult,0.6320914,2.27E+11,0.003633431,-0.140608373,2166.215843,-0.140608373,0.859391627,-0.140608373,11266.67108
2003,9,01/09/2003,Sep-03,Top 1%,adult,0.63425422,1.94E+13,0.309869006,2.25194465,9259725.212,2.25194465,3.25194465,2.25194465,2.06E+11
2003,9,01/09/2003,Sep-03,Top 10%-1%,adult,0.63425422,2.33E+13,0.371103259,1.052620593,1232174.504,1.052620593,2.052620593,1.052620593,3645327875
2003,9,01/09/2003,Sep-03,Middle 40%,adult,0.63425422,1.98E+13,0.315373016,1.2145547,235604.9979,1.2145547,2.2145547,1.2145547,133278825.8
2003,9,01/09/2003,Sep-03,Bottom 50%,adult,0.63425422,2.29E+11,0.003654727,-0.133448613,2184.263011,-0.133448613,0.866551387,-0.133448613,11455.18277
2003,10,01/10/2003,Oct-03,Top 1%,adult,0.63491523,1.97E+13,0.310684839,2.297429536,9389240.805,2.297429536,3.297429536,2.297429536,2.12E+11
2003,10,01/10/2003,Oct-03,Top 10%-1%,adult,0.63491523,2.36E+13,0.370762508,1.073959075,1244983.853,1.073959075,2.073959075,1.073959075,3721513490
2003,10,01/10/2003,Oct-03,Middle 40%,adult,0.63491523,2.00E+13,0.314796996,1.23554243,237837.8684,1.23554243,2.23554243,1.23554243,135817010.8
